source_id,source_type,source_instance,target_id,target_type,target_instance,synapses
163077,IN07B073,IN07B073_T2_L,15455,IN18B036,IN18B036_A1_R,1
163077,IN07B073,IN07B073_T2_L,15400,IN13A022,IN13A022_T2_L,1
163077,IN07B073,IN07B073_T2_L,15370,IN13A023,IN13A023_T2_L,1
163077,IN07B073,IN07B073_T2_L,15292,GFC2,IN18B024_T2_L,1
163077,IN07B073,IN07B073_T2_L,14874,IN21A009,IN21A009_T2_L,1
163077,IN07B073,IN07B073_T2_L,14850,IN07B055,IN07B055_T2_L,1
163077,IN07B073,IN07B073_T2_L,14674,IN00A056,IN00A056_T2_M,1
163077,IN07B073,IN07B073_T2_L,14662,GFC2,IN18B030_T2_L,1
163077,IN07B073,IN07B073_T2_L,14632,IN06A085,IN06A085_T2_R,1
163077,IN07B073,IN07B073_T2_L,14631,IN21A026,IN21A026_T2_L,1
163077,IN07B073,IN07B073_T2_L,14565,IN07B055,IN07B055_T2_L,1
163077,IN07B073,IN07B073_T2_L,14515,AN01A033,AN01A033_T1_R,1
163077,IN07B073,IN07B073_T2_L,14502,IN19B043,IN19B043_T2_L,1
163077,IN07B073,IN07B073_T2_L,14463,INXXX467,INXXX467_T1_L,1
163077,IN07B073,IN07B073_T2_L,14451,IN12A026,IN12A026_A1_L,1
163077,IN07B073,IN07B073_T2_L,14390,i2 MN,MNwm26_ADMN_L,1
163077,IN07B073,IN07B073_T2_L,14382,IN01A036,IN01A036_T2_R,1
163077,IN07B073,IN07B073_T2_L,14296,IN12A024,IN12A024_A1_R,1
163077,IN07B073,IN07B073_T2_L,14095,MNad34,MNad34_AbN2_R,1
163077,IN07B073,IN07B073_T2_L,13889,AN19B032,AN19B032_T2_R,1
163077,IN07B073,IN07B073_T2_L,13773,IN05B032,IN05B032_T2_R,1
163077,IN07B073,IN07B073_T2_L,13764,DNp47,DNxn080_CvC_R,1
163077,IN07B073,IN07B073_T2_L,13738,IN11A028,IN11A028_T2_R,1
163077,IN07B073,IN07B073_T2_L,13666,IN17A063,IN17A063_T2_R,1
163077,IN07B073,IN07B073_T2_L,13659,IN13A020,IN13A020_T2_L,1
163077,IN07B073,IN07B073_T2_L,13578,IN13A009,IN13A009_T2_L,1
163077,IN07B073,IN07B073_T2_L,13558,IN16B029,IN16B029_T2_L,1
163077,IN07B073,IN07B073_T2_L,13524,AN27X015,AN27X015_T1_L,1
163077,IN07B073,IN07B073_T2_L,13224,IN06B017,IN06B017_T2_L,1
163077,IN07B073,IN07B073_T2_L,13126,IN06B017,IN06B017_T2_R,1
163077,IN07B073,IN07B073_T2_L,12927,hg2 MN,MNwm22_ADMN_R,1
163077,IN07B073,IN07B073_T2_L,12787,IN12B015,IN12B015_T1_L,1
163077,IN07B073,IN07B073_T2_L,12773,IN12B015,IN12B015_T1_R,1
163077,IN07B073,IN07B073_T2_L,12542,IN12B018,IN12B018_T1_L,1
163077,IN07B073,IN07B073_T2_L,12452,IN06A008,IN06A008_T1_R,1
163077,IN07B073,IN07B073_T2_L,12272,DNg43,DNxl028_CvC_R,1
163077,IN07B073,IN07B073_T2_L,12095,IN21A014,IN21A014_T2_L,1
163077,IN07B073,IN07B073_T2_L,12052,AN19B017,AN19B017_T1_L,1
163077,IN07B073,IN07B073_T2_L,12012,DNxn176,DNxn176_CvC_L,1
163077,IN07B073,IN07B073_T2_L,11950,IN13B012,IN13B012_T2_R,1
163077,IN07B073,IN07B073_T2_L,11944,IN06B019,IN06B019_T2_R,1
163077,IN07B073,IN07B073_T2_L,11942,ANXXX084,ANXXX084_A2_R,1
163077,IN07B073,IN07B073_T2_L,11911,EN00B015,EN00B015_T2_M,1
163077,IN07B073,IN07B073_T2_L,11779,IN13A012,IN13A012_T2_L,1
163077,IN07B073,IN07B073_T2_L,11665,AN17A015,AN17A015_T1_L,1
163077,IN07B073,IN07B073_T2_L,11530,IN20A.22A001,IN20A.22A001_T2_R,1
163077,IN07B073,IN07B073_T2_L,11526,IN06B016,IN06B016_T2_R,1
163077,IN07B073,IN07B073_T2_L,11525,IN06B016,IN06B016_T2_L,1
163077,IN07B073,IN07B073_T2_L,11485,IN06A003,IN06A003_T2_R,1
163077,IN07B073,IN07B073_T2_L,11385,IN21A006,IN21A006_T2_L,1
163077,IN07B073,IN07B073_T2_L,11331,IN19A014,IN19A014_T2_L,1
163077,IN07B073,IN07B073_T2_L,11327,aSP22,DNxn004_CvC_R,1
163077,IN07B073,IN07B073_T2_L,11284,AN17A015,AN17A015_T2_L,1
163077,IN07B073,IN07B073_T2_L,11211,IN05B012,IN05B012_T3_R,1
163077,IN07B073,IN07B073_T2_L,11168,AN10B005,AN10B005_T1_L,1
163077,IN07B073,IN07B073_T2_L,11129,IN03B019,IN03B019_T2_L,1
163077,IN07B073,IN07B073_T2_L,11106,IN10B006,IN10B006_T2_L,1
163077,IN07B073,IN07B073_T2_L,11082,ANXXX033,ANXXX033_A1_R,1
163077,IN07B073,IN07B073_T2_L,11067,IN03A045,IN03A045_T2_L,1
163077,IN07B073,IN07B073_T2_L,11026,IN17A011,IN17A011_T3_R,1
163077,IN07B073,IN07B073_T2_L,11013,AN27X011,AN27X011_T1_R,1
163077,IN07B073,IN07B073_T2_L,10996,IN01A005,IN01A005_T2_R,1
163077,IN07B073,IN07B073_T2_L,10989,IN27X005,IN27X005_T1_R,1
163077,IN07B073,IN07B073_T2_L,10977,IN00A001,IN00A001_T3_M,1
163077,IN07B073,IN07B073_T2_L,10950,IN06B008,IN06B008_T1_R,1
163077,IN07B073,IN07B073_T2_L,10925,AN04A001,AN04A001_T3_L,1
163077,IN07B073,IN07B073_T2_L,10799,IN07B104,IN07B104_T2_L,1
163077,IN07B073,IN07B073_T2_L,10724,IN19B008,IN19B008_T2_L,1
163077,IN07B073,IN07B073_T2_L,10694,ps2 MN,MNwm30_MesoAN_L,1
163077,IN07B073,IN07B073_T2_L,10643,INXXX134,INXXX134_T2_R,1
163077,IN07B073,IN07B073_T2_L,10520,IN14A001,IN14A001_T2_R,1
163077,IN07B073,IN07B073_T2_L,10458,IN13B004,IN13B004_T2_R,1
163077,IN07B073,IN07B073_T2_L,10453,IN19A009,IN19A009_T2_L,1
163077,IN07B073,IN07B073_T2_L,10440,IN07B010,IN07B010_T2_L,1
163077,IN07B073,IN07B073_T2_L,10416,IN07B002,IN07B002_T2_L,1
163077,IN07B073,IN07B073_T2_L,10409,IN06B015,IN06B015_T2_L,1
163077,IN07B073,IN07B073_T2_L,10312,IN21A001,IN21A001_T2_L,1
163077,IN07B073,IN07B073_T2_L,10301,IN08B003,IN08B003_T2_L,1
163077,IN07B073,IN07B073_T2_L,10230,IN13A009,IN13A009_T1_R,1
163077,IN07B073,IN07B073_T2_L,10208,AN12B004,AN12B004_T2_L,1
163077,IN07B073,IN07B073_T2_L,10137,AN02A001,AN02A001_T2_R,1
163077,IN07B073,IN07B073_T2_L,10129,iii1 MN,MNwm27_MesoAN_R,1
163077,IN07B073,IN07B073_T2_L,10115,i1 MN,MNwm25_ADMN_L,1
163077,IN07B073,IN07B073_T2_L,10098,AN02A001,AN02A001_T2_L,1
163077,IN07B073,IN07B073_T2_L,10085,IN11A001,IN11A001_T1_R,1
163077,IN07B073,IN07B073_T2_L,10070,IN12B002,IN12B002_T1_R,1
163077,IN07B073,IN07B073_T2_L,10067,b3 MN,MNwm18_ADMN_R,1
15584,IN07B073,IN07B073_T2_L,29752798539,,,1
15584,IN07B073,IN07B073_T2_L,29324288589,,,1
15584,IN07B073,IN07B073_T2_L,27289811257,,,1
15584,IN07B073,IN07B073_T2_L,25637578922,,,1
15584,IN07B073,IN07B073_T2_L,225484,,,1
15584,IN07B073,IN07B073_T2_L,221640,,,1
15584,IN07B073,IN07B073_T2_L,218220,,TBD,1
15584,IN07B073,IN07B073_T2_L,166520,IN19A071,IN19A071_T2_L,1
15584,IN07B073,IN07B073_T2_L,165512,IN07B048,IN07B048_T2_L,1
15584,IN07B073,IN07B073_T2_L,162711,,,1
15584,IN07B073,IN07B073_T2_L,160299,IN03B092,IN03B092_T1_R,1
15584,IN07B073,IN07B073_T2_L,160222,IN05B085,IN05B085_T1_L,1
15584,IN07B073,IN07B073_T2_L,159251,IN19A085,IN19A085_T2_L,1
15584,IN07B073,IN07B073_T2_L,158790,IN11B019,IN11B019_T2_R,1
15584,IN07B073,IN07B073_T2_L,158019,IN21A076,IN21A076_T2_L,1
15584,IN07B073,IN07B073_T2_L,157517,IN11B021,IN11B021_T2_R,1
15584,IN07B073,IN07B073_T2_L,156687,IN12B063,IN12B063_T2_L,1
15584,IN07B073,IN07B073_T2_L,154369,IN05B085,IN05B085_T1_R,1
15584,IN07B073,IN07B073_T2_L,152788,,TBD,1
15584,IN07B073,IN07B073_T2_L,152538,IN00A057,IN00A057_T2_M,1
15584,IN07B073,IN07B073_T2_L,152105,IN20A.22A067,IN20A.22A067_T2_L,1
15584,IN07B073,IN07B073_T2_L,138998,,,1
15584,IN07B073,IN07B073_T2_L,102787,IN07B073,IN07B073_T2_R,1
15584,IN07B073,IN07B073_T2_L,102210,IN12B086,IN12B086_T1_L,1
15584,IN07B073,IN07B073_T2_L,101435,IN00A053,IN00A053_T1_M,1
15584,IN07B073,IN07B073_T2_L,100781,IN02A008,IN02A008_T2_L,1
15584,IN07B073,IN07B073_T2_L,86815,IN07B074,IN07B074_T2_L,1
15584,IN07B073,IN07B073_T2_L,30128,IN03B089,IN03B089_T1_R,1
15584,IN07B073,IN07B073_T2_L,29257,IN03B088,IN03B088_A1_R,1
15584,IN07B073,IN07B073_T2_L,29177,IN11A043,IN11A043_T2_R,1
15584,IN07B073,IN07B073_T2_L,28746,IN08B035,IN08B035_T2_R,1
15584,IN07B073,IN07B073_T2_L,28601,IN12B063,IN12B063_T2_R,1
15584,IN07B073,IN07B073_T2_L,28229,IN06B035,IN06B035_T2_L,1
15584,IN07B073,IN07B073_T2_L,27642,IN11A001,IN11A001_T1_L,1
15584,IN07B073,IN07B073_T2_L,27362,IN12A063,IN12A063_T2_L,1
15584,IN07B073,IN07B073_T2_L,26945,IN11A040,IN11A040_T2_R,1
15584,IN07B073,IN07B073_T2_L,26707,IN05B089,IN05B089_T2_L,1
15584,IN07B073,IN07B073_T2_L,26491,IN11A040,IN11A040_T2_R,1
15584,IN07B073,IN07B073_T2_L,26427,IN12B087,IN12B087_T3_L,1
15584,IN07B073,IN07B073_T2_L,26016,IN03B086,IN03B086_T1_L,1
15584,IN07B073,IN07B073_T2_L,25407,IN13A045,IN13A045_T2_L,1
15584,IN07B073,IN07B073_T2_L,25290,IN12A061,IN12A061_T2_R,1
15584,IN07B073,IN07B073_T2_L,25247,IN06A086,IN06A086_T2_R,1
15584,IN07B073,IN07B073_T2_L,24833,IN07B080,IN07B080_T2_L,1
15584,IN07B073,IN07B073_T2_L,24736,IN21A058,IN21A058_T2_R,1
15584,IN07B073,IN07B073_T2_L,24429,IN11A024,IN11A024_T1_L,1
15584,IN07B073,IN07B073_T2_L,24234,IN12B063,IN12B063_T2_L,1
15584,IN07B073,IN07B073_T2_L,24004,IN05B080,IN05B080_T1_R,1
15584,IN07B073,IN07B073_T2_L,24002,IN13A057,IN13A057_T2_L,1
15584,IN07B073,IN07B073_T2_L,23779,IN07B066,IN07B066_T2_L,1
15584,IN07B073,IN07B073_T2_L,23606,GFC3,IN11A039_T2_R,1
15584,IN07B073,IN07B073_T2_L,23364,Tr flexor MN,MNml05_MesoLN_L,1
15584,IN07B073,IN07B073_T2_L,23133,IN12B063,IN12B063_T2_R,1
15584,IN07B073,IN07B073_T2_L,23097,IN07B030,IN07B030_T3_L,1
15584,IN07B073,IN07B073_T2_L,23033,IN19A069,IN19A069_T2_L,1
15584,IN07B073,IN07B073_T2_L,22989,IN11A027,IN11A027_T2_L,1
15584,IN07B073,IN07B073_T2_L,22840,IN12A053,IN12A053_T1_L,1
15584,IN07B073,IN07B073_T2_L,22805,IN00A062,IN00A062_T2_M,1
15584,IN07B073,IN07B073_T2_L,22795,IN06A081,IN06A081_T2_R,1
15584,IN07B073,IN07B073_T2_L,22462,IN12B063,IN12B063_T2_L,1
15584,IN07B073,IN07B073_T2_L,22382,IN20A.22A036,IN20A.22A036_T2_L,1
15584,IN07B073,IN07B073_T2_L,22266,IN07B073,IN07B073_T2_R,1
15584,IN07B073,IN07B073_T2_L,22091,IN07B066,IN07B066_T2_R,1
15584,IN07B073,IN07B073_T2_L,22034,IN00A047,IN00A047_T2_M,1
15584,IN07B073,IN07B073_T2_L,21833,IN07B080,IN07B080_T2_L,1
15584,IN07B073,IN07B073_T2_L,21809,IN07B073,IN07B073_T2_R,1
15584,IN07B073,IN07B073_T2_L,21806,IN05B085,IN05B085_T1_R,1
15584,IN07B073,IN07B073_T2_L,21693,IN17A084,IN17A084_T2_R,1
15584,IN07B073,IN07B073_T2_L,21601,GFC3,IN11A029_T2_L,1
15584,IN07B073,IN07B073_T2_L,21592,IN11A030,IN11A030_T1_L,1
15584,IN07B073,IN07B073_T2_L,21242,SApp13,SApp13_ADMN_R,1
15584,IN07B073,IN07B073_T2_L,20838,IN07B065,IN07B065_T2_R,1
15584,IN07B073,IN07B073_T2_L,20361,IN00A041,IN00A041_T1_M,1
15584,IN07B073,IN07B073_T2_L,20333,IN03A073,IN03A073_T2_L,1
15584,IN07B073,IN07B073_T2_L,20329,IN00A059,IN00A059_T1_M,1
15584,IN07B073,IN07B073_T2_L,20238,IN00A047,IN00A047_T2_M,1
15584,IN07B073,IN07B073_T2_L,20069,IN16B069,IN16B069_T2_R,1
15584,IN07B073,IN07B073_T2_L,20051,IN19B071,IN19B071_T2_R,1
15584,IN07B073,IN07B073_T2_L,20016,IN12B044,IN12B044_T2_R,1
15584,IN07B073,IN07B073_T2_L,19681,IN19B056,IN19B056_T2_R,1
15584,IN07B073,IN07B073_T2_L,19202,IN00A053,IN00A053_T1_M,1
15584,IN07B073,IN07B073_T2_L,19051,IN00A053,IN00A053_T1_M,1
15584,IN07B073,IN07B073_T2_L,19004,AN08B079,AN08B079_T3_R,1
15584,IN07B073,IN07B073_T2_L,18836,IN03A071,IN03A071_T2_L,1
15584,IN07B073,IN07B073_T2_L,18776,IN03A071,IN03A071_T2_L,1
15584,IN07B073,IN07B073_T2_L,18544,IN19B066,IN19B066_T2_L,1
15584,IN07B073,IN07B073_T2_L,18536,IN06A084,IN06A084_T1_R,1
15584,IN07B073,IN07B073_T2_L,18407,IN06B052,IN06B052_T3_L,1
15584,IN07B073,IN07B073_T2_L,18231,IN03A044,IN03A044_T2_L,1
15584,IN07B073,IN07B073_T2_L,18143,IN19B070,IN19B070_T2_R,1
15584,IN07B073,IN07B073_T2_L,18097,IN21A033,IN21A033_T2_L,1
15584,IN07B073,IN07B073_T2_L,18003,IN17A075,IN17A075_T2_R,1
15584,IN07B073,IN07B073_T2_L,17911,IN12A036,IN12A036_T1_R,1
15584,IN07B073,IN07B073_T2_L,17880,IN06B056,IN06B056_T1_R,1
15584,IN07B073,IN07B073_T2_L,17823,IN06B058,IN06B058_T2_R,1
15584,IN07B073,IN07B073_T2_L,17770,IN07B044,IN07B044_T2_L,1
15584,IN07B073,IN07B073_T2_L,17679,IN11B013,IN11B013_T2_R,1
15584,IN07B073,IN07B073_T2_L,17526,DNxn155,DNxn155_CvC_R,1
15584,IN07B073,IN07B073_T2_L,17251,IN17A061,IN17A061_T2_L,1
15584,IN07B073,IN07B073_T2_L,17076,IN18B045,IN18B045_T2_L,1
15584,IN07B073,IN07B073_T2_L,17034,IN07B044,IN07B044_T2_L,1
15584,IN07B073,IN07B073_T2_L,16989,IN07B080,IN07B080_T2_R,1
15584,IN07B073,IN07B073_T2_L,16952,AN19B049,AN19B049_T1_R,1
15584,IN07B073,IN07B073_T2_L,16764,GFC2,IN18B030_T2_L,1
15584,IN07B073,IN07B073_T2_L,16640,IN04B018,IN04B018_T2_R,1
15584,IN07B073,IN07B073_T2_L,16587,AN19B060,AN19B060_T3_R,1
15584,IN07B073,IN07B073_T2_L,16583,IN08A016,IN08A016_T2_L,1
15584,IN07B073,IN07B073_T2_L,16448,IN00A022,IN00A022_T2_M,1
15584,IN07B073,IN07B073_T2_L,16231,IN03B054,IN03B054_T1_L,1
15584,IN07B073,IN07B073_T2_L,16023,IN08B051,IN08B051_T2_R,1
15584,IN07B073,IN07B073_T2_L,16011,IN11A010,IN11A010_T1_R,1
15584,IN07B073,IN07B073_T2_L,15887,IN13A034,IN13A034_T2_L,1
15584,IN07B073,IN07B073_T2_L,15843,IN03B049,IN03B049_T2_R,1
15584,IN07B073,IN07B073_T2_L,15837,IN18B028,IN18B028_A1_R,1
15584,IN07B073,IN07B073_T2_L,15685,IN07B058,IN07B058_T2_L,1
15584,IN07B073,IN07B073_T2_L,15478,IN19A032,IN19A032_T2_L,1
15584,IN07B073,IN07B073_T2_L,15400,IN13A022,IN13A022_T2_L,1
15584,IN07B073,IN07B073_T2_L,15227,AN01A033,AN01A033_T1_L,1
15584,IN07B073,IN07B073_T2_L,15172,IN14B010,IN14B010_T2_L,1
15584,IN07B073,IN07B073_T2_L,14882,IN18B034,IN18B034_T2_R,1
15584,IN07B073,IN07B073_T2_L,14850,IN07B055,IN07B055_T2_L,1
15584,IN07B073,IN07B073_T2_L,14714,IN03A071,IN03A071_T2_L,1
15584,IN07B073,IN07B073_T2_L,14707,IN06A024,IN06A024_T1_R,1
15584,IN07B073,IN07B073_T2_L,14678,AN02A016,AN02A016_T1_L,1
15584,IN07B073,IN07B073_T2_L,14565,IN07B055,IN07B055_T2_L,1
15584,IN07B073,IN07B073_T2_L,14502,IN19B043,IN19B043_T2_L,1
15584,IN07B073,IN07B073_T2_L,14463,INXXX467,INXXX467_T1_L,1
15584,IN07B073,IN07B073_T2_L,14405,IN00A016,IN00A016_T1_M,1
15584,IN07B073,IN07B073_T2_L,14390,i2 MN,MNwm26_ADMN_L,1
15584,IN07B073,IN07B073_T2_L,14345,IN06B017,IN06B017_T2_R,1
15584,IN07B073,IN07B073_T2_L,14189,IN05B041,IN05B041_T3_L,1
15584,IN07B073,IN07B073_T2_L,13972,IN13A045,IN13A045_T2_L,1
15584,IN07B073,IN07B073_T2_L,13827,IN13A018,IN13A018_T3_R,1
15584,IN07B073,IN07B073_T2_L,13817,Sternal adductor MN,MNml16_MesoLN_L,1
15584,IN07B073,IN07B073_T2_L,13773,IN05B032,IN05B032_T2_R,1
15584,IN07B073,IN07B073_T2_L,13659,IN13A020,IN13A020_T2_L,1
15584,IN07B073,IN07B073_T2_L,13656,IN03A013,IN03A013_T2_L,1
15584,IN07B073,IN07B073_T2_L,13450,AN06B046,AN06B046_T2_L,1
15584,IN07B073,IN07B073_T2_L,13423,IN17A039,IN17A039_T2_R,1
15584,IN07B073,IN07B073_T2_L,13379,IN18B021,IN18B021_A1_L,1
15584,IN07B073,IN07B073_T2_L,13361,IN06B008,IN06B008_T1_L,1
15584,IN07B073,IN07B073_T2_L,13290,IN07B033,IN07B033_T2_L,1
15584,IN07B073,IN07B073_T2_L,13112,IN17A032,IN17A032_T2_L,1
15584,IN07B073,IN07B073_T2_L,12904,AN19B028,AN19B028_T3_R,1
15584,IN07B073,IN07B073_T2_L,12690,IN06B033,IN06B033_T1_R,1
15584,IN07B073,IN07B073_T2_L,12636,IN07B029,IN07B029_T2_R,1
15584,IN07B073,IN07B073_T2_L,12536,AN27X008,AN27X008_T2_R,1
15584,IN07B073,IN07B073_T2_L,12244,AN06B031,AN06B031_T2_L,1
15584,IN07B073,IN07B073_T2_L,12144,AN27X015,AN27X015_T1_R,1
15584,IN07B073,IN07B073_T2_L,11877,IN20A.22A001,IN20A.22A001_T2_R,1
15584,IN07B073,IN07B073_T2_L,11846,IN16B020,IN16B020_T2_L,1
15584,IN07B073,IN07B073_T2_L,11741,ANXXX023,ANXXX023_T1_R,1
15584,IN07B073,IN07B073_T2_L,11575,IN13A010,IN13A010_T2_L,1
15584,IN07B073,IN07B073_T2_L,11450,INXXX464,INXXX464_T2_L,1
15584,IN07B073,IN07B073_T2_L,11385,IN21A006,IN21A006_T2_L,1
15584,IN07B073,IN07B073_T2_L,11370,IN12B012,IN12B012_T2_R,1
15584,IN07B073,IN07B073_T2_L,11367,IN08A007,IN08A007_T2_L,1
15584,IN07B073,IN07B073_T2_L,11275,IN07B016,IN07B016_T1_L,1
15584,IN07B073,IN07B073_T2_L,11160,DNp49,DNxn082_CvC_R,1
15584,IN07B073,IN07B073_T2_L,11038,IN21A010,IN21A010_T2_L,1
15584,IN07B073,IN07B073_T2_L,11026,IN17A011,IN17A011_T3_R,1
15584,IN07B073,IN07B073_T2_L,11013,AN27X011,AN27X011_T1_R,1
15584,IN07B073,IN07B073_T2_L,11001,ANXXX019,ANXXX019_A2_R,1
15584,IN07B073,IN07B073_T2_L,10952,IN06B018,IN06B018_T1_L,1
15584,IN07B073,IN07B073_T2_L,10938,IN08B006,IN08B006_T2_L,1
15584,IN07B073,IN07B073_T2_L,10845,IN21A002,IN21A002_T2_L,1
15584,IN07B073,IN07B073_T2_L,10807,IN06B008,IN06B008_T1_R,1
15584,IN07B073,IN07B073_T2_L,10691,IN08A002,IN08A002_T2_L,1
15584,IN07B073,IN07B073_T2_L,10643,INXXX134,INXXX134_T2_R,1
15584,IN07B073,IN07B073_T2_L,10491,DNd03,DNxn012_CvC_R,1
15584,IN07B073,IN07B073_T2_L,10433,hg4 MN,MNwm24_MesoAN_R,1
15584,IN07B073,IN07B073_T2_L,10429,AN03B009,AN03B009_T2_L,1
15584,IN07B073,IN07B073_T2_L,10176,IN19A002,IN19A002_T2_L,1
15584,IN07B073,IN07B073_T2_L,10098,AN02A001,AN02A001_T2_L,1
15584,IN07B073,IN07B073_T2_L,10063,AN19B001,AN19B001_T1_R,1
23354,IN07B073,IN07B073_T2_L,26451330359,,,1
23354,IN07B073,IN07B073_T2_L,21474914526,,,1
23354,IN07B073,IN07B073_T2_L,221701,,,1
23354,IN07B073,IN07B073_T2_L,203479,,,1
23354,IN07B073,IN07B073_T2_L,193780,,TBD,1
23354,IN07B073,IN07B073_T2_L,166784,IN08B080,IN08B080_T2_R,1
23354,IN07B073,IN07B073_T2_L,166520,IN19A071,IN19A071_T2_L,1
23354,IN07B073,IN07B073_T2_L,166434,IN16B090,IN16B090_T2_L,1
23354,IN07B073,IN07B073_T2_L,160222,IN05B085,IN05B085_T1_L,1
23354,IN07B073,IN07B073_T2_L,154393,,,1
23354,IN07B073,IN07B073_T2_L,153739,,TBD,1
23354,IN07B073,IN07B073_T2_L,101538,IN20A.22A050,IN20A.22A050_T2_L,1
23354,IN07B073,IN07B073_T2_L,87566,,,1
23354,IN07B073,IN07B073_T2_L,34387,IN18B045,IN18B045_T2_L,1
23354,IN07B073,IN07B073_T2_L,32028,IN05B085,IN05B085_T1_L,1
23354,IN07B073,IN07B073_T2_L,31674,IN05B092,IN05B092_T2_R,1
23354,IN07B073,IN07B073_T2_L,30650,IN20A.22A007,IN20A.22A007_T2_L,1
23354,IN07B073,IN07B073_T2_L,27239,IN19A086,IN19A086_T2_L,1
23354,IN07B073,IN07B073_T2_L,27167,IN21A087,IN21A087_T1_R,1
23354,IN07B073,IN07B073_T2_L,27084,IN06B059,IN06B059_T1_R,1
23354,IN07B073,IN07B073_T2_L,26945,IN11A040,IN11A040_T2_R,1
23354,IN07B073,IN07B073_T2_L,26874,IN19A111,IN19A111_T2_L,1
23354,IN07B073,IN07B073_T2_L,25557,IN13B008,IN13B008_T2_R,1
23354,IN07B073,IN07B073_T2_L,25463,IN19A048,IN19A048_T2_L,1
23354,IN07B073,IN07B073_T2_L,25061,IN19A106,IN19A106_T3_R,1
23354,IN07B073,IN07B073_T2_L,24961,IN19A117,IN19A117_T2_R,1
23354,IN07B073,IN07B073_T2_L,24882,IN12B068,IN12B068_T3_R,1
23354,IN07B073,IN07B073_T2_L,24806,IN13B064,IN13B064_T2_R,1
23354,IN07B073,IN07B073_T2_L,24775,IN12B069,IN12B069_T1_L,1
23354,IN07B073,IN07B073_T2_L,24648,AN08B100,AN08B100_T2_R,1
23354,IN07B073,IN07B073_T2_L,24145,IN07B073,IN07B073_T2_L,1
23354,IN07B073,IN07B073_T2_L,23797,IN21A075,IN21A075_T2_L,1
23354,IN07B073,IN07B073_T2_L,23473,IN19A096,IN19A096_T2_L,1
23354,IN07B073,IN07B073_T2_L,23253,IN00A062,IN00A062_T2_M,1
23354,IN07B073,IN07B073_T2_L,23111,IN18B049,IN18B049_A1_R,1
23354,IN07B073,IN07B073_T2_L,22805,IN00A062,IN00A062_T2_M,1
23354,IN07B073,IN07B073_T2_L,22638,IN07B073,IN07B073_T2_L,1
23354,IN07B073,IN07B073_T2_L,22353,IN05B085,IN05B085_T1_L,1
23354,IN07B073,IN07B073_T2_L,21319,IN07B065,IN07B065_T2_R,1
23354,IN07B073,IN07B073_T2_L,21247,IN07B055,IN07B055_T2_L,1
23354,IN07B073,IN07B073_T2_L,21153,IN07B073,IN07B073_T2_L,1
23354,IN07B073,IN07B073_T2_L,20995,IN12B003,IN12B003_T2_R,1
23354,IN07B073,IN07B073_T2_L,20699,AN05B063,AN05B063_T3_R,1
23354,IN07B073,IN07B073_T2_L,20361,IN00A041,IN00A041_T1_M,1
23354,IN07B073,IN07B073_T2_L,20320,IN03A045,IN03A045_T2_L,1
23354,IN07B073,IN07B073_T2_L,20178,IN07B054,IN07B054_T2_L,1
23354,IN07B073,IN07B073_T2_L,20069,IN16B069,IN16B069_T2_R,1
23354,IN07B073,IN07B073_T2_L,20040,IN13A032,IN13A032_T2_L,1
23354,IN07B073,IN07B073_T2_L,20004,IN07B073,IN07B073_T2_L,1
23354,IN07B073,IN07B073_T2_L,19834,IN18B031,IN18B031_T2_R,1
23354,IN07B073,IN07B073_T2_L,19649,IN07B066,IN07B066_T2_R,1
23354,IN07B073,IN07B073_T2_L,19626,IN02A023,IN02A023_T3_R,1
23354,IN07B073,IN07B073_T2_L,19351,AN06B042,AN06B042_T2_R,1
23354,IN07B073,IN07B073_T2_L,18862,IN08B087,IN08B087_T2_R,1
23354,IN07B073,IN07B073_T2_L,18813,IN05B085,IN05B085_T1_L,1
23354,IN07B073,IN07B073_T2_L,18756,IN08B083,IN08B083_T2_R,1
23354,IN07B073,IN07B073_T2_L,18533,IN06B056,IN06B056_T1_R,1
23354,IN07B073,IN07B073_T2_L,18512,IN20A.22A024,IN20A.22A024_T2_L,1
23354,IN07B073,IN07B073_T2_L,18447,IN12B063,IN12B063_T2_L,1
23354,IN07B073,IN07B073_T2_L,18232,IN12A053,IN12A053_T1_R,1
23354,IN07B073,IN07B073_T2_L,18059,IN14A068,IN14A068_T2_R,1
23354,IN07B073,IN07B073_T2_L,18040,IN11A027,IN11A027_T2_R,1
23354,IN07B073,IN07B073_T2_L,18023,IN07B045,IN07B045_T2_R,1
23354,IN07B073,IN07B073_T2_L,18003,IN17A075,IN17A075_T2_R,1
23354,IN07B073,IN07B073_T2_L,17962,IN03A039,IN03A039_T2_L,1
23354,IN07B073,IN07B073_T2_L,17944,AN07B062,AN07B062_T1_R,1
23354,IN07B073,IN07B073_T2_L,17911,IN12A036,IN12A036_T1_R,1
23354,IN07B073,IN07B073_T2_L,17746,IN23B023,IN23B023_T1_L,1
23354,IN07B073,IN07B073_T2_L,17466,IN08A016,IN08A016_T2_R,1
23354,IN07B073,IN07B073_T2_L,17394,IN18B034,IN18B034_T2_L,1
23354,IN07B073,IN07B073_T2_L,17182,IN04B011,IN04B011_T2_L,1
23354,IN07B073,IN07B073_T2_L,17044,IN18B054,IN18B054_T3_R,1
23354,IN07B073,IN07B073_T2_L,16800,IN04B037,IN04B037_T2_L,1
23354,IN07B073,IN07B073_T2_L,16551,AN07B041,AN07B041_T2_L,1
